customer,total_items,discount%,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,number_orders,label,class
2462,68.25,6.904999999999999,38.730000000000004,12.345,32.1475,11.7325,3.125,1.415,0.405,0.1,4.0,1,drink_buyers
2463,37.0,7.835000000000001,7.645,0.0,20.265,9.39,2.315,0.875,9.13,50.38,2.0,9,futur_loyal_custumors
2464,38.0,5.63,26.811666666666667,38.388333333333335,26.151666666666667,4.698333333333333,1.0733333333333333,2.1083333333333334,0.0,0.765,6.0,4,Beauty_buyers
2465,15.5,7.074999999999999,10.2525,0.0,70.145,19.6025,0.0,0.0,0.0,0.0,4.0,6,pets_lovers
2466,42.5,2.275,11.159285714285714,10.722142857142856,38.25928571428572,20.35,0.0,0.0,19.509999999999998,0.0,14.0,7,fresh_regulars
2467,24.0,-2.025,4.225,0.0,67.32,9.64,0.0,0.0,0.0,18.81,2.0,6,pets_lovers
2468,51.6,5.194000000000001,14.748000000000001,15.8,19.368000000000002,22.228,0.9640000000000001,0.0,26.887999999999998,0.0,5.0,1,drink_buyers
2469,34.6,6.046000000000001,13.669999999999998,8.628,50.766,26.933999999999997,0.0,0.0,0.0,0.0,5.0,6,pets_lovers
2470,39.0,2.09,17.34,13.27,60.82,0.0,8.57,0.0,0.0,0.0,1.0,6,pets_lovers
2471,15.0,12.54,0.0,0.0,3.035,46.474999999999994,0.0,0.0,50.485,0.0,2.0,3,discount_customers
2472,29.0,0.17,15.96,0.0,31.48,52.56,0.0,0.0,0.0,0.0,1.0,3,discount_customers
2473,38.0,44.82,44.38,0.0,37.31,18.3,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
2474,32.0,8.57,28.45,0.0,26.16,28.95,0.0,0.0,16.43,0.0,1.0,1,drink_buyers
2475,15.666666666666666,0.6233333333333333,84.14999999999999,0.0,0.0,0.0,13.703333333333333,0.0,2.146666666666667,0.0,3.0,1,drink_buyers
2476,70.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2477,48.666666666666664,7.6066666666666665,19.333333333333332,24.83666666666667,30.836666666666662,10.676666666666668,9.223333333333334,0.0,5.093333333333333,0.0,3.0,4,Beauty_buyers
2478,28.0,58.49,69.02,24.24,6.745,0.0,0.0,0.0,0.0,0.0,2.0,5,new_parents
2479,70.0,19.82,10.5,0.0,22.04,0.0,0.0,0.0,67.46,0.0,1.0,2,Loyal_customers
2480,14.0,29.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,3,discount_customers
2482,54.0,5.656666666666666,10.573333333333332,15.729999999999999,18.886666666666667,39.87,6.766666666666666,0.0,8.17,0.0,3.0,1,drink_buyers
2483,21.75,19.0775,2.015,2.38,16.1375,7.17,0.0,0.0,72.3,0.0,4.0,2,Loyal_customers
2484,7.466666666666667,1.6493333333333335,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,15.0,7,fresh_regulars
2485,45.0,6.44,23.53,28.536666666666665,30.22666666666667,5.403333333333333,3.643333333333333,0.0,0.0,8.663333333333334,3.0,4,Beauty_buyers
2486,10.0,15.73,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
2487,44.0,1.63,18.95,65.05,16.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Beauty_buyers
2488,16.666666666666668,1.6766666666666665,14.226666666666667,0.0,41.35666666666667,0.65,0.0,0.0,43.76666666666667,0.0,3.0,6,pets_lovers
2489,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
2490,16.166666666666668,6.496666666666666,17.105000000000004,55.04416666666666,21.601666666666663,5.927499999999999,0.32166666666666666,0.0,0.0,0.0,12.0,7,fresh_regulars
2491,147.5,4.385,34.985,45.885000000000005,14.165,3.83,1.14,0.0,0.0,0.0,2.0,4,Beauty_buyers
2492,31.666666666666668,53.669999999999995,75.94,0.0,0.0,0.0,0.0,0.0,24.060000000000002,0.0,3.0,5,new_parents
2493,67.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2494,47.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2495,24.0,1.57,48.43,0.0,10.67,11.17,1.98,0.0,0.0,27.75,1.0,1,drink_buyers
2496,61.0,85.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2497,61.0,92.47,88.52,0.0,0.0,0.0,0.0,0.0,11.48,0.0,1.0,5,new_parents
2498,110.83333333333333,3.8983333333333334,9.776666666666666,0.0,43.625,33.44833333333333,5.596666666666667,0.4166666666666667,0.315,6.824999999999999,6.0,1,drink_buyers
2499,22.5,37.745,8.71,50.629999999999995,34.78,5.885,0.0,0.0,0.0,0.0,2.0,4,Beauty_buyers
2500,67.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2501,50.0,38.24,48.51,0.0,51.49,0.0,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
2502,63.0,72.28,68.54,0.0,6.02,25.45,0.0,0.0,0.0,0.0,1.0,5,new_parents
2503,55.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2504,91.0,54.3,73.93,0.0,4.7,0.0,11.7,9.67,0.0,0.0,1.0,5,new_parents
2505,29.5,50.29,85.60499999999999,12.28,2.115,0.0,0.0,0.0,0.0,0.0,2.0,5,new_parents
2506,62.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2507,83.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2508,43.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2509,71.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2510,55.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2511,72.0,87.36,83.01,0.0,16.99,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2512,7.0,13.95,0.0,0.0,5.02,7.65,0.0,0.0,87.33,0.0,1.0,2,Loyal_customers
2513,56.0,87.15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2514,82.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2515,62.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2516,77.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2517,55.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2518,58.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2519,58.333333333333336,3.91,35.98333333333333,17.23333333333333,23.633333333333336,15.573333333333332,7.03,0.0,0.5533333333333333,0.0,3.0,1,drink_buyers
2520,40.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2521,59.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2522,86.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2523,43.0,3.1559999999999997,20.114,28.424,41.044,8.52,1.8979999999999997,0.0,0.0,0.0,5.0,4,Beauty_buyers
2524,44.0,79.56,71.42,0.0,14.635,12.0,1.945,0.0,0.0,0.0,2.0,5,new_parents
2525,62.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2526,64.0,98.6,84.58,0.0,0.0,0.0,0.0,15.42,0.0,0.0,1.0,5,new_parents
2527,36.0,11.5,29.85,1.5,42.51,0.0,26.13,0.0,0.0,0.0,1.0,1,drink_buyers
2528,37.666666666666664,40.39666666666667,26.74666666666667,0.0,3.2933333333333334,0.0,0.0,0.0,69.96,0.0,3.0,2,Loyal_customers
2529,45.0,53.605,50.0,0.0,11.86,31.275,1.64,0.0,5.22,0.0,2.0,1,drink_buyers
2530,51.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2531,102.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2532,33.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2533,67.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2534,62.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2535,80.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2536,57.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2537,52.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2538,17.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,new_parents
2539,82.25,5.0275,43.4025,7.64,23.205,22.8825,0.0,2.87,0.0,0.0,4.0,1,drink_buyers
2540,60.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2541,59.0,11.41,17.240000000000002,4.050000000000001,44.879999999999995,32.1,1.725,0.0,0.0,0.0,2.0,1,drink_buyers
2542,65.5,4.925000000000001,12.049999999999999,13.71,15.035,9.66,2.135,0.0,43.425,3.985,2.0,1,drink_buyers
2543,56.0,0.0,52.77,2.75,15.41,20.0,9.06,0.0,0.0,0.0,1.0,1,drink_buyers
2544,57.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2545,61.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2546,68.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2547,44.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2548,80.0,47.935,42.235,7.81,9.73,35.49,4.725,0.0,0.0,0.0,2.0,1,drink_buyers
2549,26.75,0.495,35.36,50.01,0.735,0.0,11.9375,0.0,1.955,0.0,4.0,4,Beauty_buyers
2550,67.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2551,97.0,83.76,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2552,74.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2553,5.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,84.62,0.0,1.0,2,Loyal_customers
2554,66.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2555,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
2556,21.0,24.18,6.59,0.0,0.0,0.0,0.0,0.0,93.41,0.0,1.0,2,Loyal_customers
2557,24.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2558,55.0,86.84,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2559,78.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2560,28.666666666666668,11.943333333333333,12.37,17.403333333333336,11.17,8.458333333333334,5.5183333333333335,0.0,45.083333333333336,0.0,6.0,2,Loyal_customers
2561,46.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2562,81.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2563,112.0,51.29,70.97,0.0,20.61,3.39,5.04,0.0,0.0,0.0,1.0,5,new_parents
2564,68.0,67.1,62.9,0.0,0.0,34.41,2.69,0.0,0.0,0.0,1.0,5,new_parents
2565,27.0,23.12,9.603333333333333,0.0,24.87,53.07333333333333,12.453333333333333,0.0,0.0,0.0,3.0,3,discount_customers
2566,51.625,3.2837500000000004,14.6275,77.03750000000001,2.5775,5.395,0.36375,0.0,0.0,0.0,8.0,4,Beauty_buyers
2568,84.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2569,65.0,6.13,29.82,36.87,11.46,4.73,8.69,8.43,0.0,0.0,1.0,4,Beauty_buyers
2570,15.0,1.23,0.0,0.0,0.0,28.74,58.57,0.0,0.0,12.69,1.0,8,health_conscious
2571,41.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2572,72.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2573,25.0,15.87,0.0,3.71,50.06,0.0,0.0,0.0,46.24,0.0,1.0,6,pets_lovers
2574,65.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2575,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,8,health_conscious
2576,21.5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,new_parents
2577,51.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2578,64.0,90.11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2579,20.0,3.78,25.14,9.8,65.06,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
2580,72.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2581,10.88888888888889,3.822222222222222,0.0,0.0,34.09777777777778,39.727777777777774,22.484444444444446,2.2255555555555557,1.4633333333333334,0.0,9.0,3,discount_customers
2582,56.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2583,26.0,12.77,2.83,0.0,0.0,2.08,0.0,0.0,95.09,0.0,1.0,2,Loyal_customers
2584,60.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2585,67.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2586,30.0,26.42,9.78,5.8,14.48,9.95,22.17,0.0,37.81,0.0,1.0,1,drink_buyers
2587,64.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2588,31.0,95.79,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2589,74.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2590,11.0,14.12,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,8,health_conscious
2591,38.81818181818182,1.278181818181818,26.79,40.13363636363636,10.41818181818182,12.01909090909091,4.6890909090909085,0.0,5.947272727272727,0.0,11.0,7,fresh_regulars
2592,7.0,0.0,0.0,0.0,0.0,0.0,22.79,0.0,77.21,0.0,1.0,2,Loyal_customers
2593,17.0,30.47,0.0,0.0,0.0,68.55,5.69,0.0,25.76,0.0,1.0,3,discount_customers
2594,72.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2595,3.0,33.61,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
2596,25.333333333333332,7.1499999999999995,12.806666666666667,11.896666666666667,38.68333333333333,26.496666666666666,6.3133333333333335,0.0,3.8033333333333332,0.0,3.0,1,drink_buyers
2597,96.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2598,48.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2599,94.0,82.95,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2600,83.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2601,56.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2602,12.0,15.08,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
2603,24.0,0.0,42.96,12.81,44.22,0.0,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
2604,108.0,86.05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2605,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
2606,58.25,1.9587499999999998,18.675000000000004,0.0,60.29625,21.029999999999998,0.0,0.0,0.0,0.0,8.0,6,pets_lovers
2607,67.0,54.78,73.77,1.85,22.74,1.63,0.0,0.0,0.0,0.0,1.0,5,new_parents
2608,65.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2609,61.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2610,38.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2611,19.0,11.06,21.12,7.38,30.96,3.52,0.0,0.0,37.02,0.0,1.0,1,drink_buyers
2612,22.0,0.76,16.22,45.3,8.11,19.31,11.06,0.0,0.0,0.0,1.0,4,Beauty_buyers
2613,61.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2614,70.0,98.39,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2615,46.0,8.8675,0.0,0.0,40.1425,59.8575,0.0,0.0,0.0,0.0,4.0,3,discount_customers
2616,21.035714285714285,4.532142857142857,20.788928571428578,29.528571428571436,11.423571428571426,13.979285714285714,1.9932142857142858,4.253214285714286,18.03392857142857,0.0,28.0,7,fresh_regulars
2617,37.333333333333336,10.44,7.426666666666667,11.613333333333335,45.24,26.14,1.0333333333333334,0.0,8.546666666666667,0.0,3.0,6,pets_lovers
2618,57.5,40.45,46.58,0.0,40.010000000000005,10.635,2.78,0.0,0.0,0.0,2.0,1,drink_buyers
2619,108.0,76.06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2620,17.0,22.21,3.04,11.7,0.0,78.45,6.81,0.0,0.0,0.0,1.0,3,discount_customers
2621,75.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2622,73.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2623,112.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2624,92.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2625,76.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2626,85.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2627,38.666666666666664,7.576666666666665,22.71666666666667,19.526666666666667,25.680000000000003,15.160000000000002,6.03,0.0,10.89,0.0,3.0,1,drink_buyers
2628,56.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2629,26.0,21.73,4.82,64.24,9.96,11.755,6.5,2.725,0.0,0.0,2.0,4,Beauty_buyers
2630,47.0,13.03,49.76,18.8,12.3,11.78,7.35,0.0,0.0,0.0,1.0,1,drink_buyers
2631,18.0,5.36,23.02,27.16,19.46,26.75,0.0,0.0,0.0,3.62,1.0,1,drink_buyers
2632,23.346153846153847,5.652307692307693,17.705384615384617,19.768076923076926,40.72615384615384,15.066923076923077,4.018461538461538,2.7173076923076924,0.0,0.0,26.0,7,fresh_regulars
2633,46.0,7.465,22.775,12.719999999999999,27.155,3.51,5.13,0.0,28.715,0.0,2.0,1,drink_buyers
2634,73.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2635,35.857142857142854,6.672857142857142,15.351428571428572,9.27142857142857,32.40714285714285,24.562857142857144,3.915714285714286,0.0,14.15,0.33714285714285713,7.0,1,drink_buyers
2636,57.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2637,5.5,21.205,0.0,0.0,9.595,0.0,0.0,14.325,76.08,0.0,2.0,2,Loyal_customers
2638,25.0,0.0,28.42,13.32,26.72,31.54,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
2639,77.0,95.49,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2640,29.166666666666668,5.005,11.036666666666667,77.35666666666667,4.085,7.523333333333334,0.0,0.0,0.0,0.0,6.0,4,Beauty_buyers
2641,81.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2642,11.0,3.04,38.18,0.0,0.0,15.65,0.0,46.17,0.0,0.0,1.0,0,home_products
2643,90.0,82.82,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2644,100.0,3.75,23.6,34.14,28.82,10.63,2.19,0.0,0.62,0.0,1.0,4,Beauty_buyers
2645,65.0,5.09,95.41,0.0,4.59,0.0,0.0,0.0,0.0,0.0,1.0,1,drink_buyers
2646,40.5,44.78,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,1,drink_buyers
2647,63.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2648,15.666666666666666,3.64,3.9166666666666665,6.966666666666668,13.146666666666667,75.97333333333333,0.0,0.0,0.0,0.0,3.0,3,discount_customers
2649,30.941176470588236,1.2252941176470586,22.04,37.002352941176476,14.378823529411765,15.773529411764704,2.5429411764705883,0.0,0.6111764705882353,7.6494117647058815,17.0,7,fresh_regulars
2650,74.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2651,59.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2652,23.0,2.52,17.32,35.11,13.58,7.22,4.58,22.18,0.0,0.0,1.0,0,home_products
2653,31.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2654,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
2655,34.333333333333336,6.646666666666667,17.227777777777778,29.387777777777778,18.336666666666662,8.335555555555555,4.624444444444444,4.712222222222222,17.37888888888889,0.0,9.0,7,fresh_regulars
2656,51.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2657,20.5,3.735,26.95,0.0,36.875,27.695,8.48,0.0,0.0,0.0,2.0,1,drink_buyers
2658,49.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2659,75.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2660,34.0,23.45,7.18,0.0,16.43,0.0,52.18,0.0,24.21,0.0,1.0,8,health_conscious
2661,6.0,3.95,0.0,0.0,0.0,0.0,14.18,0.0,85.82,0.0,1.0,2,Loyal_customers
2662,36.0,5.784999999999999,20.28,8.605,11.855,27.47,0.0,0.0,31.79,0.0,2.0,1,drink_buyers
2663,63.0,82.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2664,55.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2665,75.0,97.12,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2666,78.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2667,61.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2668,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,2,Loyal_customers
2669,26.0,15.1,28.88,0.0,27.66,43.46,0.0,0.0,0.0,0.0,1.0,3,discount_customers
2670,34.0,2.29,27.3,34.77,16.81,1.02,20.1,0.0,0.0,0.0,1.0,4,Beauty_buyers
2671,80.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2672,25.0,2.01,22.596666666666668,6.846666666666667,43.27,10.800000000000002,16.486666666666668,0.0,0.0,0.0,3.0,1,drink_buyers
2673,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
2674,2.0,25.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,8,health_conscious
2675,11.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,3,discount_customers
2676,26.5,3.1449999999999996,6.93,30.997500000000002,1.91,3.5075,0.815,0.0,55.8375,0.0,4.0,2,Loyal_customers
2677,56.0,78.79,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2678,64.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2679,42.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2680,22.0,28.41,13.62,0.0,4.31,82.07,0.0,0.0,0.0,0.0,1.0,3,discount_customers
2681,14.333333333333334,66.66666666666667,66.66666666666667,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,3.0,5,new_parents
2682,29.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,new_parents
2683,65.5,5.715,30.729999999999997,3.79,13.829999999999998,18.915,0.0,0.0,25.325,7.41,2.0,1,drink_buyers
2684,29.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,new_parents
2685,10.0,14.15,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
2686,19.0,0.0,3.13,0.0,96.88,0.0,0.0,0.0,0.0,0.0,1.0,6,pets_lovers
2687,45.666666666666664,3.003333333333334,29.186666666666667,0.91,13.496666666666668,37.64333333333334,0.0,18.766666666666666,0.0,0.0,3.0,1,drink_buyers
2688,94.0,68.34,59.47,0.0,8.75,31.78,0.0,0.0,0.0,0.0,1.0,5,new_parents
2689,94.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2690,66.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2691,8.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2,Loyal_customers
2692,29.0,37.05,22.06,36.09,7.63,30.54,3.68,0.0,0.0,0.0,1.0,4,Beauty_buyers
2693,52.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,new_parents
2694,28.0,23.53,48.15,2.545,15.175,19.83,14.3,0.0,0.0,0.0,2.0,1,drink_buyers
2695,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,3,discount_customers
2696,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,9,futur_loyal_custumors
2697,26.0,3.03,20.66,1.45,11.83,5.0,0.0,0.0,61.07,0.0,1.0,2,Loyal_customers
2698,21.636363636363637,4.000909090909091,7.331818181818182,18.181818181818183,6.303636363636364,10.682727272727274,11.216363636363637,2.9672727272727273,41.38636363636363,1.9309090909090907,11.0,7,fresh_regulars
